Frequency,Nominal,Min,Max
99339.33644477719,2.870403058956727e-7,2.8088296187233764e-7,2.9413752590157666e-7
101653.24684176061,2.866671045340131e-7,2.8023609751309773e-7,2.9404890247330703e-7
104021.05513575934,2.8627659125297064e-7,2.7956282991492723e-7,2.939539051630786e-7
106444.01677007247,2.858680016794869e-7,2.7886226899527585e-7,2.938520634247867e-7
108923.41643103023,2.854405434571787e-7,2.7813351159556575e-7,2.937428739270413e-7
111460.56872915158,2.84993396040859e-7,2.773756429717305e-7,2.936257987346422e-7
114056.81889616817,2.8452571061540366e-7,2.765877384770793e-7,2.935002634571131e-7
116713.543498284,2.840366101566363e-7,2.7576886544939455e-7,2.9336565536995985e-7
119432.15116604898,2.8352518965247675e-7,2.749180853140449e-7,2.9322132151263286e-7
122214.0833412336,2.8299051650259387e-7,2.74034455914525e-7,2.930665667638471e-7
125060.8150411004,2.8243163111395755e-7,2.73117034081143e-7,2.9291189064944623e-7
127973.85564047757,2.8184754770760375e-7,2.7216487844744535e-7,2.9276141796677946e-7
130954.74967204955,2.8123725534807526e-7,2.71177052522218e-7,2.9259922412992755e-7
134005.0776452887,2.805997192006578e-7,2.700916823515289e-7,2.9242445395843374e-7
137126.45688446227,2.7993388201169874e-7,2.689496193165133e-7,2.922391136251198e-7
140320.5423861592,2.7923866579263086e-7,2.6776488200869944e-7,2.921355753902201e-7
143589.02769679125,2.78512973667002e-7,2.6653638262376e-7,2.92023874753974e-7
146933.6458105336,2.7775569180937503e-7,2.6526305312194134e-7,2.9190347886198417e-7
150356.17008818142,2.769656913620815e-7,2.6394385087776914e-7,2.9177382104569575e-7
153858.41519740917,2.7614183015604444e-7,2.6257776473219826e-7,2.91634293680087e-7
157442.2380749315,2.752829539792527e-7,2.6116382139889723e-7,2.914842378001817e-7
161109.5389110755,2.7438789702301135e-7,2.5970109213985485e-7,2.9132292816543144e-7
164862.26215728704,2.734554809812516e-7,2.5818869957423905e-7,2.911495519879712e-7
168702.39755710438,2.724845120680181e-7,2.566258244133273e-7,2.9096317890814854e-7
172631.98120114673,2.714737749344797e-7,2.550117118166531e-7,2.9076271895868735e-7
176653.09660667632,2.7042202208577525e-7,2.533456769315559e-7,2.9054686414438764e-7
180767.87582230693,2.693279568893451e-7,2.516271089987991e-7,2.903140078001435e-7
184978.50055844424,2.6819020759197145e-7,2.4985547316643756e-7,2.9006213398535205e-7
189287.20334405755,2.670072888757592e-7,2.480303088344262e-7,2.89788666727684e-7
193696.26871039622,2.657775463285196e-7,2.4615122293094263e-7,2.894902658482721e-7
198208.03440227837,2.644990777202626e-7,2.442178759705101e-7,2.8916255232109253e-7
202824.89261759407,2.6316962310440084e-7,2.4222995803139795e-7,2.8879974166813e-7
207549.29127568047,2.6178641345529585e-7,2.401871508794478e-7,2.883941589865146e-7
212383.7353152409,2.6034596481373486e-7,2.380890713209878e-7,2.879356044303896e-7
