Frequency,Nominal,Min,Max
30000,0.0000022379598157639174,0.0000022879844439490563,0.0000021931590530584627
30698.789768422623,0.0000022380331596888763,0.0000022880484341866866,0.000002193241027782414
31413.856441526983,0.0000022381099759834214,0.0000022881154571836065,0.0000021933268811440005
32145.579157128188,0.0000022381904298311023,0.000002288185657527186,0.0000021934167974223364
32894.345884295544,0.0000022382746943505502,0.0000022882591867816926,0.0000021935109697260022
33660.55362905889,0.0000022383629509842422,0.0000022883362038332144,0.000002193609600423332
34444.608644906475,0.0000022384553899070703,0.0000022884168752524526,0.000002193712901594392
35246.92664818588,0.0000022385522104557843,0.0000022885013756764035,0.000002193821095505779
36067.93303852238,0.0000022386536215804607,0.0000022885898882099834,0.000002193934415109506
36908.06312437144,0.000002238759842319217,0.000002288682604848756,0.0000021940531045672546
37767.762353825005,0.000002238871102297482,0.00000228877972692397,0.0000021941774198013843
38647.486550794005,0.00000223898764225317,0.000002288881465571212,0.000002194307629074171
39547.7021566922,0.000002239109714589257,0.0000022889880422240653,0.000002194444013596827
40468.88647774959,0.0000022392375839553034,0.0000022890996891342347,0.000002194586868169954
41411.527938086525,0.0000022393715278595884,0.0000022892166499197526,0.000002194736501857201
42376.12633868261,0.000002239511837313643,0.0000022893391801429394,0.000002194893238693978
43363.19312237781,0.000002239658817511053,0.0000022894675479199434,0.000002195057418433235
44373.251645046206,0.0000022398127885425783,0.0000022896020345638068,0.000002195229397330414
45406.83745308623,0.0000022399740861497325,0.0000022897429352631353,0.000002195409548969833
46464.49856737442,0.00000224014306251914,0.0000022898905597986437,0.0000021955982651349143
47546.795773833386,0.0000022403200871201496,0.000002290045233299952,0.0000021957959567248264
48654.30292076788,0.0000022405055475883557,0.0000022902072970452652,0.0000021960030547202775
49787.6072231268,0.0000022406998506578567,0.0000022903771093066996,0.0000021962200112014025
50947.309573852304,0.000002240903423145339,0.000002290555046244312,0.0000021964473004208736
52134.02486248124,0.0000022411167129892274,0.0000022907415028520613,0.0000021966854199355956
53348.38230116766,0.0000022413401903474706,0.000002290936893959228,0.000002196934891800587
54591.025758299475,0.0000022415743487577396,0.000002291141655291135,0.0000021971962638288954
55862.61409988599,0.000002241819706364151,0.0000022913562445932567,0.0000021974701109217064
57163.821538897384,0.0000022420768072149413,0.000002291581142823251,0.000002197757036473087
58495.337992741326,0.0000022423462226358726,0.0000022918168554157577,0.0000021980576738541335
59857.869449066355,0.000002242628552684549,0.0000022920639136252652,0.0000021983726879817223
61252.13834008585,0.0000022429244276912525,0.0000022923228759528626,0.0000021987027769773703
62678.88392562115,0.0000022432345098923696,0.0000022925943296631327,0.0000021990486739222295
64138.862685066924,0.0000022435594951630447,0.000002292878892398121,0.0000021994111487146784
65632.84871848654,0.0000022439001148562165,0.0000022931772138959065,0.0000021997910100375175
67161.63415705014,0.000002244257137755903,0.0000022934899778220435,0.000002200189107442348
68726.02958303315,0.0000022446313721532507,0.000002293817903722956,0.000002200606333559367
70326.86445959761,0.0000022450236680547154,0.000002294161749111283,0.0000022010436264414895
71964.98757058465,0.0000022454349195325765,0.0000022945223116941515,0.0000022015019720525296
73641.26747055084,0.0000022458660672290036,0.000002294900431756541,0.000002201982406909987
75356.59294528732,0.0000022463181010259784,0.0000022952969947131524,0.0000022024860208939838
77111.87348306584,0.000002246792062894626,0.0000022957129338436284,0.000002203013960234938
78908.03975686137,0.0000022472890499388653,0.0000022961492332276487,0.000002203567430693745
80746.04411780738,0.0000022478102176498843,0.0000022966069308982027,0.0000022041477009495765
82626.8611001449,0.000002248356783389672,0.000002297087122233484,0.000002204756106211871
84551.48793793352,0.00000224893003012384,0.0000022975909636101786,0.0000022053940520747487
86520.94509379807,0.000002249531310426207,0.000002298119676343639,0.000002206063018633963
88536.27679999146,0.000002250162050780172,0.0000022986745509435167,0.0000022067645648885985
90598.55161206037,0.0000022508237562048192,0.000002299256951716889,0.000002207500333452083
92708.8629754076,0.0000022515180152369975,0.0000022998683217550134,0.000002208272055599814
94868.32980505125,0.0000022522465053043955,0.0000023005101883443764,0.000002209081556683725
97078.09707888834,0.0000022530109985290154,0.0000023011841688480556,0.0000022099307619476176
99339.33644477719,0.000002253813368005389,0.000002301891977109477,0.000002210821702781112
101653.24684176061,0.0000022546555946036895,0.0000023026354304377616,0.0000022117565234545828
104021.05513575934,0.000002255539774354471,0.000002303416457241875,0.000002212737488382782
106444.01677007247,0.0000022564681264795084,0.000002304237105390393,0.000002213766989970891
108923.41643103023,0.0000022574430021421204,0.000002305099551384473,0.0000022148475571038276
111460.56872915158,0.000002258466894000713,0.000002306006110444471,0.0000022159818643477586
114056.81889616817,0.000002259542446661416,0.000002306959247625368,0.0000022171727419423985
116713.543498284,0.0000022606724681397853,0.000002307961590093469,0.0000022184231866737108
119432.15116604898,0.0000022618599424580725,0.000002309015940716941,0.000002219736373729783
122214.0833412336,0.0000022631080435239534,0.0000023101252931462854,0.0000022211156696579275
125060.8150411004,0.0000022644201504592713,0.0000023112928485882823,0.0000022225646465591476
127973.85564047757,0.0000022657998645740833,0.0000023125220345090736,0.0000022240870976773935
130954.74967204955,0.000002267251028212609,0.000002313816525539517,0.0000022256870545662402
134005.0776452887,0.0000022687777457344693,0.0000023152068944790997,0.0000022273688060453258
137126.45688446227,0.0000022703844069378894,0.000002316810666332324,0.0000022291369191941516
140320.5423861592,0.0000022720757132822027,0.00000231850295468732,0.0000022309962626724435
143589.02769679125,0.0000022738567073263005,0.0000023202850004207736,0.000002232952032705534
