Frequency,Nominal,Min,Max
2495291.313307996,-642.1595844509762,-657.2155454887487,-631.7140328778382
2553414.114607112,-644.541529348952,-660.0067404074068,-633.8422971294327
2612890.769868224,-646.9767191488081,-662.8745715066462,-636.0068694366521
2673752.814401218,-649.4697597053655,-665.824786112794,-638.2114498111472
2736032.51806771,-652.0254907344514,-668.8633670924884,-640.4599316725997
2799762.9023909536,-654.6489922051385,-671.9965195707517,-642.7564125369788
2864977.7580642877,-657.3455883851371,-675.230650091558,-645.1052042914026
2931711.6628674115,-660.1208487896329,-678.5723366352464,-647.5108427570482
2999999.999999979,-662.9805851347536,-682.0282877509984,-649.9780961639505
3069878.976842241,-665.9308432320871,-685.6052889511325,-652.5119720693052
3141385.6441526767,-668.9778885841478,-689.3101344783502,-655.1177221425445
3214557.9157127966,-672.1281842594606,-693.149542637177,-657.800844115005
3289434.5884295315,-675.388359451406,-697.1300531245441,-660.5670800491843
3366055.362905866,-678.7651669741426,-701.2579052555128,-663.4224099234855
3444460.864490623,-682.2654278457518,-705.5388967128885,-666.3730393559749
3524692.6648185626,-685.8959610852044,-709.9782235004247,-669.4253801109323
3606793.303852212,-689.6634969463231,-714.5803031744314,-672.5860218545891
3690806.312437117,-693.5745720769775,-719.348585157021,-675.8616934663896
3776776.2353824736,-697.6354055789086,-724.2853539302383,-679.2592120907306
3864748.655079373,-701.8517557063182,-729.3915330370831,-682.7854180604793
3954770.215669192,-706.2287580240776,-734.666499856683,-686.4470938751119
4046888.6477749306,-710.7707472714546,-740.1079227872406,-690.2508656186264
4141152.793808623,-715.4810669285422,-745.7116334271802,-694.2030856075094
4237612.6338682305,-720.3618724876785,-751.4715462634466,-698.3096957208967
4336319.312237749,-725.4139365468905,-757.3796370035809,-702.5760718320552
4437325.164504588,-730.636465843912,-763.4259879231153,-707.0068510636141
4540683.745308589,-736.0269419444377,-769.5989045478508,-711.6057452274006
4646449.856737408,-741.5809981535043,-775.8851029821533,-716.3753457321094
4754679.577383303,-747.2923450135255,-782.2699617470284,-721.3169273305601
4865430.292076752,-753.1527552490244,-788.7378267227986,-726.4302601380184
4978760.722312642,-759.1521161349109,-795.2723533048596,-731.713441114419
5094730.957385193,-765.2785531294588,-801.8568666652769,-737.1627573440454
5213402.486248085,-771.5186235721774,-808.4747193778485,-742.7725936364131
5334838.230116726,-777.8575738253564,-815.109625732064,-748.5353959393284
5459102.575829906,-784.2796480489565,-821.745953796401,-754.441699657792
5586261.409988557,-790.7684324311252,-828.3689595411951,-760.4802282614902
5716382.153889695,-797.3072156194653,-834.9649518546734,-766.6380628096426
5849533.799274088,-803.879344603265,-841.5213827594193,-772.9008776918242
5985786.94490659,-810.4685554949915,-848.0268631514509,-779.2532325656879
6125213.834008537,-817.0592605100164,-854.4711104497767,-785.6789057718355
6267888.392562066,-823.6367757936817,-860.844840115765,-792.1612509380735
6413886.268506642,-830.1874793518457,-867.1396175296917,-798.6835564059388
6563284.871848603,-836.6988938768204,-873.3476897067853,-805.2293866961369
6716163.415704963,-843.1596953074559,-879.4618174314678,-811.7828864894834
6872602.958303262,-849.559654020282,-885.4751274005006,-818.3290304246453
7032686.445959707,-855.889521067132,-891.3810009291437,-824.8538061958836
