Frequency,Nominal,Min,Max
30000,-24.169966010250306,-24.71023199464981,-23.686117773031395
30698.789768422623,-24.733767407057073,-25.286514429983637,-24.238744280413734
31413.856441526983,-25.310759574921338,-25.876270977697686,-24.804308078495907
32145.579157128188,-25.901253947110487,-26.479819144888403,-25.383115183001156
32894.345884295544,-26.50556951281184,-27.09748409864898,-25.975479074098914
33660.55362905889,-27.1240330150453,-27.729598863760184,-26.581720894656485
34444.608644906475,-27.756979154795,-28.376504526409374,-27.202169654892383
35246.92664818588,-28.404750801624978,-29.038550444185923,-27.837162443712593
36067.93303852238,-29.06769921105948,-29.716094462614958,-28.48704464702859
36908.06312437144,-29.74618424902518,-30.409503138507148,-29.152170173372895
37767.762353825005,-30.44057462367031,-31.119151970418116,-29.83290168714754
38647.486550794005,-31.15124812489441,-31.845425636529033,-30.529610849861534
39547.7021566922,-31.87859187194352,-32.58871824027863,-31.242678569734867
40468.88647774959,-32.623002569447074,-33.34943356409708,-31.972495260070758
41411.527938086525,-33.384886772296625,-34.12798533161448,-32.71946110682319
42376.12633868261,-34.16466115979213,-34.924797478739976,-33.48398634581385
43363.19312237781,-34.962752819508516,-35.74030443403294,-34.26649155008224
44373.251645046206,-35.77959954136529,-36.574951408815444,-35.06740792788441
45406.83745308623,-36.615650122413456,-37.42919469750446,-35.88717763188956
46464.49856737442,-37.47136468288836,-38.30350198867499,-36.72625408016076
47546.795773833386,-38.34721499411461,-39.19835268739924,-37.58510228954559
48654.30292076788,-39.243684818888916,-40.11423824944561,-38.46419922214512
49787.6072231268,-40.16127026501,-41.05166252796091,-39.364034145575964
50947.309573852304,-41.10048015267274,-42.01114213330508,-40.28510900778999
52134.02486248124,-42.061836396492936,-42.993206806754515,-41.22793882727005
53348.38230116766,-43.04587440298636,-43.99839980884314,-42.19305209947876
54591.025758299475,-44.05314348438377,-45.02727832316804,-43.18099122050013
55862.61409988599,-45.0842072897305,-46.080413876547745,-44.19231292888306
57163.821538897384,-46.13964425428887,-47.158392776490295,-45.22758876676927
58495.337992741326,-47.22004806833957,-48.26181656700228,-46.28740556146907
59857.869449066355,-48.32602816656254,-49.39130250385101,-47.37236592873709
