Frequency,Nominal,Min,Max
30000,-0.43584566678911424,-0.46394365974130053,-0.4090945887471201
30698.789768422623,-0.44601586658639664,-0.4747720599973253,-0.41863853219383307
31413.856441526983,-0.45642425946106824,-0.48585425321521436,-0.42840585439461176
32145.579157128188,-0.4670764874785326,-0.4971962643708138,-0.43840183585521886
32894.345884295544,-0.4779783309535083,-0.5088042670488178,-0.448631885697526
33660.55362905889,-0.48913571217321994,-0.5206845875156186,-0.4591015450676934
34444.608644906475,-0.5005546992451025,-0.5328437089332309,-0.4698164906545398
35246.92664818588,-0.5122415100748471,-0.5452882757211974,-0.4807825383230372
36067.93303852238,-0.5242025164809918,-0.5580250980738426,-0.4920056468681694
36908.06312437144,-0.5364442484526679,-0.5710611566407274,-0.5034919218947239
37767.762353825005,-0.5489733985575481,-0.5844036073787167,-0.5152476198289379
38647.486550794005,-0.5617968265075127,-0.5980597865846315,-0.5272791520682999
39547.7021566922,-0.5749215638900572,-0.6120372161181067,-0.5395930892762284
40468.88647774959,-0.5883548190740265,-0.6263436088249472,-0.5521961658287791
41411.527938086525,-0.6021039822988459,-0.6409868741720297,-0.5650952844210327
42376.12633868261,-0.6161766309570749,-0.655975124105602,-0.5782975208413131
43363.19312237781,-0.6305805350808128,-0.6713166791457047,-0.5918101289219666
44373.251645046206,-0.6453236630432455,-0.6870200747304109,-0.6056405456760354
45406.83745308623,-0.6604141874874582,-0.7030940678246106,-0.6197963966298238
46464.49856737442,-0.6758604914955368,-0.7195476438092158,-0.6342855013620617
47546.795773833386,-0.6916711750119731,-0.7363900236678985,-0.6491158792611711
48654.30292076788,-0.7078550615364476,-0.7536306714898353,-0.6642957555129727
49787.6072231268,-0.7244212051022627,-0.7712793023084245,-0.6798335673320972
50947.309573852304,-0.7413788975579416,-0.7893458902975703,-0.6957379704513809
52134.02486248124,-0.7587376761709379,-0.8078406773489093,-0.7120178458846047
53348.38230116766,-0.7765073315739252,-0.8267741820553398,-0.7286823069791547
54591.025758299475,-0.7946979160758058,-0.8461572091283406,-0.7457407067764756
