Frequency,Nominal,Min,Max
189287.20334405755,6474.430871748256,6261.634146131278,6715.938361775331
193696.26871039622,6364.282573935283,6158.358155118024,6598.248941664235
198208.03440227837,6257.282001217657,6058.087039555651,6483.862582185678
202824.89261759407,6153.360592069281,5960.7544924457325,6372.708109396601
207549.29127568047,6052.450957037513,5866.295290328315,6264.715623689559
212383.7353152409,5954.486838496413,5774.645257157438,6159.816455716726
217330.7880224965,5859.403072112674,5685.741230045707,6057.9431238529805
222393.07239027473,5767.135550080757,5599.521026925414,5959.029293257467
227573.27250875457,5677.621186180731,5515.923416168182,5863.0097365924275
232874.13498860694,5590.797882708376,5434.888088198685,5769.820296456665
238298.47041728385,5506.604499322253,5356.355629130669,5679.397849588682
243849.15484922915,5424.980823846541,5280.267496445237,5591.680272891254
249529.13133080065,5345.867545061712,5206.5659967224055,5506.606411324999
255341.41146071226,5269.206227507408,5135.194265427166,5424.116047713335
261289.0769868235,5194.939288313405,5066.096248741002,5344.149874495112
267375.2814401229,5123.009976065301,4999.216687418973,5266.649467454196
273603.25180677214,5053.36235170163,4934.501102641344,5191.5572614473695
279976.2902390965,4985.941271428695,4871.895783817355,5118.81652814333
286497.77580642997,4920.692371628499,4811.347778287364,5048.371355776078
293171.1662867424,4857.562055724035,4752.804882858276,4980.166630906032
299999.9999999991,4796.497482954869,4696.215637096158,4914.148022171726
306987.89768422535,4737.446559004742,4641.529318289444,4850.261966004025
314138.56441526895,4680.357928411813,4588.695937986095,4788.455654263723
321455.791571281,4625.180968681456,4537.666239998974,4728.677023752195
328943.45884295454,4571.865786011324,4488.39169976534,4670.874747533684
336605.53629058803,4520.363212528875,4440.824524939148,4614.998227996931
344446.0864490638,4470.624804932801,4394.917657088695,4560.99759157341
352469.2664818578,4422.602844422088,4350.624774367261,4508.823685019539
360679.3303852228,4376.250337789681,4307.90029502084,4458.428073161041
369080.6312437134,4331.5210195522695,4266.699381594724,4409.763037989316
377677.62353824906,4288.369354983369,4226.977945699922,4362.781578992351
386474.865507939,4246.7505439139595,4188.692653200786,4317.437414596395
395477.0215669209,4206.6205251633,4151.800929687105,4273.684984589658
404688.8647774948,4167.9359814622685,4116.260966097013,4231.479453395385
414115.2793808641,4130.654344732662,4082.031724361388,4190.776714059243
423761.2633868249,4094.733801588289,4049.072942945924,4151.533392814775
433631.93122377683,4060.1332989272905,4017.345142173536,4113.706854090861
443732.51645046077,4026.8125494899773,3986.809629217204,4077.255205826637
454068.3745308609,3994.732037262341,3957.4285026615607,4042.13730496211
464644.98567374283,3963.853022612264,3929.1646565404,4008.3127629767077
475467.95773833245,3934.1375470531866,3901.9817837666615,3975.7419513531318
486543.02920767735,3905.5484375384067,3875.844378881192,3944.3860068500594
497876.0722312665,3878.0493101982274,3850.717740056566,3914.206836474337
509473.09573852154,3851.604573441622,3826.56797030233,3885.1671220511867
521340.24862481083,3826.1794303538745,3803.3619778280768,3857.2303242995426
533483.8230116749,3801.7398803315723,3781.067475530642,3830.3606863286805
545910.257582993,3778.2527199063347,3759.6529795813517,3804.523236481849
558626.1409988581,3755.6855427185255,3739.087807098503,3779.683790462318
571638.215388972,3734.0067386119017,3719.3420728990864,3755.808952687139
584953.3799274113,3713.1854918295285,3700.386685332032,3732.866116823784
